15225493	2020-10-19T23:48:44.000Z	1318338324428304384	 If you do I’m gonna have to fly to Denver for an intervention	{'place_id': '4baf4d09759d33e4'}
2566025502	2020-10-20T23:37:40.000Z	1318697926839787520	I really wanna travel more	{'place_id': '3b77caf94bfc81fe'}
1224394294099726341	2020-10-20T23:34:29.000Z	1318697123714510848	Old Town Road is a real place... AND I WENT THERE‼️New vlog out now💥 Let’s go to San Diego ➡️  ❤️   	{'place_id': '3b77caf94bfc81fe'}
2992719440	2020-10-20T23:26:33.000Z	1318695128223997952	There is no excuse the Dodgers don't win this World Series. It's a short season, stacked team, no travel, and you're playing at the stadium you've been playing in. No Excuse.	{'place_id': '0c2e6999105f8070'}
134619884	2020-10-20T23:02:30.000Z	1318689077776928768	 I better visit sooner than later 😋 we will have this together and make it a happy	{'place_id': '59612bd882018c51'}
33846113	2020-10-20T22:39:42.000Z	1318683339155337218	 Finally. We enjoyed the fine food and did touristy things... being a fan of 🎵 🎶 and 🔌⚡️🔋🚗. Had to visit AC/DC lane. Restaurant is Ezard in Melbourne, according to Google, looks like it’s now closed. 	{'place_id': '01c060cf466c6ce3'}
48875133	2020-10-20T22:37:36.000Z	1318682808248725504	My travel friends group chat is lit 💀	{'place_id': '3b77caf94bfc81fe'}
45231533	2020-10-20T22:23:32.000Z	1318679268092645376	IM THE PERVAYOR OF VIBES AND MUST TRAVEL ALONE!	{'place_id': '01c060cf466c6ce3'}
250291243	2020-10-20T21:51:33.000Z	1318671222469689347	How about them tacos?! Get ready for game 0 with FREE chips & guac with any purchase of $0 or more. Use GAMEONE at checkout. Valid on online orders only. Visit  to get started! ⚾ 	{'coordinates': {'type': 'Point', 'coordinates': [-118.2445, 34.0564]}, 'place_id': '3b77caf94bfc81fe'}
1286021917523103745	2020-10-20T21:50:23.000Z	1318670926230192132	0) “There’s a widely-held belief in Armenia that Noah’s Ark is embedded in ice atop Mount Ararat.” -Telegraph Travel 	{'place_id': '3b77caf94bfc81fe'}
166227101	2020-10-20T21:43:53.000Z	1318669292825706499	Can you guess where I'm heading 🤔🤔🤔🤔 They say you can't visit Cali without hitting up In N Out 💪🏾💪🏾💪🏾💪🏾  @ Los Angeles, California 	{'coordinates': {'type': 'Point', 'coordinates': [-118.2445, 34.0564]}, 'place_id': '3b77caf94bfc81fe'}
2987652681	2020-10-20T21:28:48.000Z	1318665497370447872	Final total : $0. This covered my doctor visit and medication. Could be worse I suppose but ugh.	{'place_id': 'bcd6f5a92e969e33'}
60213788	2020-10-20T21:24:47.000Z	1318664485360447489	If you haven’t followed  they have been visiting the east coast . In order to go they had to prove Covid negative . This shows how interstate travel & contact tracing is possible. They are also highlight how parks are safely operating . California can adapt to  this .	{'place_id': '3b77caf94bfc81fe'}
41960210	2020-10-20T21:06:21.000Z	1318659845738827776	 Its like a travel crate	{'place_id': '3b77caf94bfc81fe'}
20818485	2020-10-20T20:54:18.000Z	1318656811696746496	 They put a restriction where you can only visit Disney if you live within 0miles from it with proof	{'place_id': '0c2e6999105f8070'}
217286887	2020-10-20T20:34:05.000Z	1318651726107344896	  I love The Lit Bar! I’m from the South Bronx so I really appreciate them. I visit when I’m in NY and order online when not. And I can’t wait to read  📚 ❤️	{'place_id': '3b77caf94bfc81fe'}
1195438387202641920	2020-10-20T20:30:58.000Z	1318650943508901889	I need to go visit my old campus 🥺 	{'place_id': '3b77caf94bfc81fe'}
1158754991366000640	2020-10-20T19:53:01.000Z	1318641389752610816	As a Sagittarian moon you are fond of open spaces, new friendships, different surroundings, and travel. Among your best traits is adaptability to different kinds of personalities, and to foreign or strange places. At times you can be quite careless and reckless.	{'place_id': '47dbb2e661aa176c'}
20198278	2020-10-20T19:40:54.000Z	1318638342473277440	Cuomo says non-essential travel from New York to New Jersey, Connecticut and Pennsylvania is highly discouraged due to COVID-0 spike  	{'place_id': '3b77caf94bfc81fe'}
15792387	2020-10-20T19:39:50.000Z	1318638071491874817	Kamala fancams just hit different 💗 Wishing an extra happy birthday to our stunning VP nominee  Make your voices heard this year, visit  for all the resources you need to vote in the 0 U.S. election 🗳 	{'place_id': '3b77caf94bfc81fe'}
60213788	2020-10-20T19:35:38.000Z	1318637018558070784	 New York does contact tracing on  visitors so interstate Travel is possible.	{'place_id': '56909099a1d44057'}
282355117	2020-10-20T19:07:40.000Z	1318629977634603013	  Idk. I just wanna live where ever is close by Cali so that I can visit often 😳 and besides, there's more jobs for my bf in AZ than in Cali sadly ;-;	{'place_id': '0c2e6999105f8070'}
3305388458	2020-10-20T18:36:13.000Z	1318622062924058625	Would you travel with that orange asshole? Nauseating! 	{'place_id': '741e9df4d2522275'}
887686944246726656	2020-10-20T18:34:59.000Z	1318621752767905792	With 0 different cleanses, we got you covered no matter what. Email us info or visit our website to learn more about our cleanses  	{'place_id': '3b77caf94bfc81fe'}
